number,coordinate,occurrence,isolatedRevisionTime,nodes,edges
11218,org.opendaylight.infrautils:diagstatus-api:1.8.3,1,32,72,0
11219,org.apache.curator:curator-client:4.2.0,1,0,0,0
11220,org.apache.xmlgraphics:batik-svggen:1.13,1,447,900,0
11221,wsdl4j.wso2:wsdl4j:1.6.2.wso2v4,1,0,0,0
11222,org.apache.xmlgraphics:batik-svggen:1.10,1,528,900,0
11223,org.apereo.cas:cas-server-security-filter:2.0.10.4,1,62,70,0
11224,wsdl4j.wso2:wsdl4j:1.6.2.wso2v2,1,0,0,0
11225,software.amazon.awscdk:lambda-event-sources:1.89.0,1,96,251,0
11226,org.eclipse.aether:aether-transport-file:1.1.0,1,37,20,0
11227,org.jetbrains.kotlin:kotlin-test-annotations-common:1.4.21-2,1,36,0,0
11228,org.uberfire:uberfire-backend-cdi:7.50.0.Final,1,82,249,0
11229,org.netbeans.modules:org-netbeans-modules-javaee-project:RELEASE123,1,311,683,0
11230,org.jsoup:jsoup:1.12.1,1,513,1726,0
11231,org.xwiki.commons:xwiki-commons-text:12.8,1,66,8,0
11232,io.vertx:vertx-micrometer-metrics:4.0.0.Beta2,1,3657,650,0
11233,org.bitbucket.b_c:jose4j:0.5.2,1,463,1133,0
11234,com.typesafe.play:anorm-tokenizer_2.12:2.5.3,1,119,289,0
11235,org.jboss.errai:errai-bus:4.10.0.Final,1,723,2081,0
11236,software.amazon.awssdk:http-client-spi:2.16.16,1,92,527,0
11237,org.apache.maven.wagon:wagon-http:1.0-beta-6,1,32,2,0
11238,org.springframework.security:spring-security-jwt:1.0.4.RELEASE,1,68,110,0
11239,software.amazon.awssdk:http-client-spi:2.16.14,1,84,527,0
11240,io.provis:provisio-parser:0.0.10,1,296,126,0
11241,net.sf.sprockets:sprockets:1.1.0,1,3184,266,0
11242,org.apache.maven.resolver:maven-resolver-impl:1.4.1,1,516,582,0
11243,org.slf4j:slf4j-api:2.0.0-alpha1,1,173,568,0
11244,io.projectreactor.addons:reactor-extra:3.2.0.RELEASE,1,0,0,0
11245,org.slf4j:slf4j-api:2.0.0-alpha0,1,290,544,0
11246,org.typelevel:cats-effect_2.13:2.2.0,1,3232,13215,0
11247,org.glassfish.jaxb:txw2:2.4.0-b180830.0438,1,184,474,0
11248,io.grpc:grpc-protobuf:1.17.0,1,42,19,0
11249,org.slf4j:slf4j-api:2.0.0-alpha4,1,1066,612,0
11250,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.30,1,32,0,0
11251,com.envisioniot:enos-http-integration:0.1.2,1,0,0,0
11252,org.apache.qpid:proton-j:0.31.0,1,1272,5221,0
11253,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.31,1,32,0,0
11254,io.nosqlbench:nb-annotations:3.12.147,1,0,0,0
11255,edu.utexas.tacc.tapis:shared:1.11.16,1,49,0,0
11256,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.8,1,30,44,0
11257,com.sun.jersey:jersey-core:1.17.1,1,3240,2129,0
11258,io.netty:netty-handler:4.1.31.Final,1,0,0,0
11259,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.9,1,38,44,0
11260,org.apache.maven:maven-artifact-manager:2.0.4,1,204,212,0
11261,org.jboss.threads:jboss-threads:3.2.0.Final,1,280,571,0
11262,org.apache.dubbo:dubbo-spring-boot-autoconfigure:2.7.4.1,1,35,18,0
11263,com.io7m.changelog:com.io7m.changelog.writer.api:4.0.0,1,25,2,0
11264,org.apache.maven:maven-artifact-manager:2.0.7,1,178,223,0
11265,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.5,1,0,0,0
11266,org.apache.maven:maven-artifact-manager:2.0.8,1,214,212,0
11267,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider:2.9.1,1,43,44,0
11268,io.opentelemetry:opentelemetry-api:0.14.1,1,133,551,0
11269,org.apache.shiro:shiro-ehcache:1.6.0,1,33,25,0
11270,io.micronaut:micronaut-core:2.1.4,1,5508,11603,0
11271,io.micronaut:micronaut-core:2.1.3,1,0,0,0
11272,com.baomidou:mybatis-plus-annotation:3.3.1,1,32,48,0
11273,com.baomidou:mybatis-plus-annotation:3.3.2,1,0,0,0
11274,org.springframework.boot:spring-boot-starter-validation:2.0.2.RELEASE,1,30,0,0
11275,software.amazon.awssdk:auth:2.16.3,1,201,783,0
11276,org.scala-lang:tasty-core_3.0.0-M3:3.0.0-M3,1,0,0,0
11277,org.apereo.cas:cas-server-core-util-api:6.3.1,1,373,1280,0
11278,cn.xnatural.app:app:1.0.2,1,0,0,0
11279,org.springframework.ldap:spring-ldap-core:2.3.2.RELEASE,1,611,1920,0
11280,software.amazon.awssdk:aws-json-protocol:2.16.14,1,192,621,0
11281,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.21,1,57,0,0
11282,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.20,1,22,0,0
11283,software.amazon.awssdk:aws-json-protocol:2.16.16,1,327,621,0
11284,com.sitewhere:sitewhere-grpc-kafka:3.0.0,1,27,49,0
11285,org.springframework.boot:spring-boot-starter-jdbc:2.3.8.RELEASE,1,24,0,0
11286,info.cukes:gherkin:2.12.2,1,11257,2390,0
11287,io.grpc:grpc-api:1.27.2,1,432,1317,0
11288,org.n52.arctic-sea:faroe:7.3.1,1,137,285,0
11289,org.wildfly.core:wildfly-domain-management:14.0.0.Beta1,1,1742,3400,0
11290,org.joyqueue:joyqueue-toolkit:4.2.7,1,875,1464,0
11291,com.fasterxml.jackson.jaxrs:jackson-jaxrs-xml-provider:2.1.0,1,80,99,0
11292,org.netbeans.modules:org-netbeans-modules-whitelist:RELEASE123,1,86,228,0
11293,org.netbeans.modules:org-netbeans-modules-whitelist:RELEASE121,1,87,228,0
11294,org.seleniumhq.selenium:selenium-support:3.141.59,1,305,787,0
11295,io.netty:netty-tcnative-boringssl-static:1.1.33.Fork26,1,255,656,0
11296,net.bytebuddy:byte-buddy-agent:1.8.21,1,96,131,0
11297,dev.zio:zio_2.11:1.0.5,1,8374,28230,0
11298,org.scala-js:scalajs-dom_sjs1_2.12:1.0.0,1,1109,11557,0
11299,org.apache.cxf:cxf-rt-rs-service-description-swagger:3.4.2,1,107,213,0
11300,io.quarkus:quarkus-bootstrap-gradle-resolver:1.11.4.Final,1,4967,11586,0
11301,software.amazon.awscdk:cloudfront:1.72.0,1,443,2058,0
11302,com.google.zetasql:zetasql-jni-channel:2020.10.1,1,0,0,0
11303,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.10,1,44,0,0
11304,dev.zio:zio-test_2.11:1.0.5,1,8641,8473,0
11305,org.springframework:spring-context:4.2.4.RELEASE,1,0,0,0
11306,org.apache.shiro:shiro-config-ogdl:1.4.0,1,77,178,0
11307,org.typelevel:cats-core_sjs1_2.12:2.1.1,1,12840,50421,0
11308,org.springframework.cloud:spring-cloud-netflix-archaius:2.2.0.RELEASE,1,42,28,0
11309,org.eclipse.xtend:org.eclipse.xtend.lib.macro:2.26.0.M1,1,96,433,0
11310,xerces:xercesImpl:2.4.0,1,4666,6799,0
11311,it.geosolutions.jaiext.colorindexer:jt-colorindexer:1.1.9,1,0,0,0
11312,org.jdom:jdom:1.1.3,1,626,942,0
11313,org.netbeans.api:org-openide-util:RELEASE121,1,651,1120,0
11314,org.netbeans.api:org-openide-util:RELEASE123,1,973,1127,0
11315,org.apache.shiro:shiro-config-ogdl:1.4.2,1,69,178,0
11316,org.netbeans.api:org-openide-util:RELEASE122,1,0,0,0
11317,org.glassfish.hk2:hk2-api:2.4.0-b25,1,243,1067,0
11318,org.threeten:threeten-extra:1.4,1,520,1728,0
11319,org.scalameta:munit-scalacheck_sjs1_2.12:0.7.19,1,2859,82,0
11320,io.smallrye.reactive:vertx-mutiny-generator:1.1.0,1,204,348,0
11321,org.scala-lang:scala3-library_3.0.0-M1:3.0.0-M1,1,0,0,0
11322,com.twitter:finagle-toggle_2.13:20.10.0,1,200,705,0
11323,org.jboss.metrics:automated-metrics-javase:1.0.4.Final,1,3197,64,0
11324,net.guerlab.smart.wx:smart-wx-stream:20.2.2,1,35,14,0
11325,org.apache.xmlbeans.wso2:xmlbeans:2.3.0.wso2v1,1,0,0,0
11326,io.opentracing:opentracing-util:0.31.0,1,27,29,0
11327,org.bouncycastle:bcprov-jdk14:1.60,1,12932,19131,0
11328,org.netbeans.api:org-netbeans-modules-sendopts:RELEASE123,1,156,191,0
11329,io.netty:netty-common:4.1.56.Final,1,1576,3750,0
11330,org.glassfish.jersey.core:jersey-server:2.22.2,1,0,0,0
11331,org.typelevel:cats-effect_2.12:2.3.0-M1,1,2797,13240,0
11332,org.netbeans.api:org-netbeans-modules-sendopts:RELEASE121,1,153,191,0
11333,org.commonjava.cdi.util:weft:1.17,1,249,438,0
11334,org.glassfish.pfl:pfl-basic-tools:4.0.1,1,189,237,0
11335,kg.net.bazi.gsb4j:gsb4j-core:1.0.6,1,0,0,0
11336,org.glassfish.hk2:hk2-api:2.4.0-b34,1,258,1095,0
11337,jline:jline:2.12.1,1,1031,886,0
11338,org.apereo.cas:cas-server-core-configuration:5.2.2,1,368,3574,0
11339,org.eclipse.rdf4j:rdf4j-util:3.1.0,1,301,555,0
11340,org.glassfish.hk2.external:jakarta.inject:2.6.1,1,35,2,0
11341,org.codehaus.groovy:groovy-swing:2.4.12,1,566,1897,0
11342,io.dekorate:kubernetes-thorntail-starter:0.14.1,1,0,0,0
11343,dev.zio:zio-test-intellij_sjs1_3.0.0-RC1:1.0.5,1,0,0,0
11344,io.zipkin.brave:brave:5.10.1,1,318,908,0
11345,com.coditory.sherlock:sherlock-inmem-reactive:0.4.5,1,2738,74,0
11346,com.github.fracpete:jfilechooser-bookmarks:0.1.6,1,0,0,0
11347,com.sun.activation:jakarta.activation:2.0.0,1,431,247,0
11348,org.codehaus.groovy:groovy-swing:2.4.15,1,687,1899,0
11349,com.tdunning:t-digest:3.2,1,305,251,0
11350,io.opencensus:opencensus-api:0.19.2,1,456,1708,0
11351,org.opensaml:opensaml-security-api:4.0.1,1,0,0,0
11352,it.geosolutions.jaiext.colorindexer:jt-colorindexer:1.1.1,1,0,0,0
11353,org.apache.omid:omid-common:1.0.2,1,4285,1403,0
11354,io.quarkus:quarkus-development-mode-spi:1.12.0.Final,1,41,69,0
11355,commons-el:commons-el:1.0,1,403,639,0
11356,ai.h2o:h2o-jetty-9:3.30.1.3,1,67,71,0
11357,com.outegret:support-model:1.0.8.RELEASE,1,53,62,0
11358,jakarta.inject:jakarta.inject-api:2.0.0,1,41,2,0
11359,com.google.auth:google-auth-library-oauth2-http:0.20.0,1,165,536,0
11360,io.github.m-m-m:mmm-entity:0.2.0,1,137,257,0
11361,org.apache.xmlgraphics:batik-anim:1.10,1,856,2847,0
11362,io.ebean:ebean-migration:12.2.0,1,252,216,0
11363,org.apache.xmlgraphics:batik-anim:1.13,1,847,2847,0
11364,com.github.jnr:jnr-constants:0.8.7,1,1000,1441,0
11365,org.eclipse.jetty:jetty-io:9.2.11.v20150529,1,295,555,0
11366,com.squareup.retrofit2:converter-jackson:2.6.4,1,25,12,0
11367,org.springframework.boot:spring-boot-starter:2.4.1,1,55,0,0
11368,org.springframework.boot:spring-boot-starter:2.4.2,1,24,0,0
11369,org.springframework.boot:spring-boot-starter:2.4.3,1,49,0,0
11370,org.apache.spark:spark-launcher_2.11:2.4.7,1,161,257,0
11371,org.eclipse.jetty:jetty-servlets:9.4.28.v20200408,1,304,291,0
11372,org.apache.cxf:cxf-rt-transports-http:3.3.10,1,784,1125,0
11373,org.springframework.boot:spring-boot-starter:2.4.0,1,44,0,0
11374,org.mockito:mockito-all:1.9.5,1,1601,3960,0
11375,org.jboss.narayana.jta:jms:5.9.8.Final,1,58,132,0
11376,org.antlr:ST4:4.0.8,1,1045,786,0
11377,org.springframework:spring-expression:5.2.7.RELEASE,1,564,1068,0
11378,org.antlr:ST4:4.0.7,1,1024,766,0
11379,org.flywaydb:flyway-core:6.4.4,1,848,2536,0
11380,org.glassfish.pfl:pfl-dynamic:4.0.1,1,804,1926,0
11381,org.springframework.boot:spring-boot-starter-aop:2.3.1.RELEASE,1,7,0,0
11382,io.r2dbc:r2dbc-postgresql:0.8.6.RELEASE,1,955,3299,0
11383,org.wso2.carbon:org.wso2.carbon.user.core:4.6.2-m4,1,9331,3493,0
11384,org.uberfire:uberfire-widgets-properties-editor-client:7.44.0.Final,1,91,190,0
11385,org.jadira.usertype:usertype.spi:3.1.0.GA,1,145,396,0
11386,se.jguru.shared.json.jackson.example:jguru-shared-json-jackson-example:0.11.0,1,2814,35,0
11387,com.ejlchina:data-gson:1.0.0,1,239,35,0
11388,org.apache.logging.log4j:log4j-jul:2.14.0,1,83,131,0
11389,org.eclipse.jetty:jetty-util:8.1.10.v20130312,1,1646,1585,0
11390,org.kie.workbench.services:kie-wb-common-services-api:7.44.0.Final,1,94,299,0
11391,com.googlecode.cqengine:cqengine:3.4.0,1,2313,5922,0
11392,org.antlr:antlr4-runtime:4.9.1,1,1457,1735,0
11393,org.antlr:antlr4-runtime:4.9.2,1,2519,1735,0
11394,org.apache.camel.quarkus:camel-quarkus-support-common-deployment:1.3.0,1,21,2,0
11395,net.java.dev.jna:jna:5.3.0,1,928,953,0
11396,net.java.dev.jna:jna:5.3.1,1,913,953,0
11397,org.springframework.boot:spring-boot-test:2.1.5.RELEASE,1,239,1044,0
11398,org.jclouds.provider:rackspace-clouddns-us:1.6.0,1,24,12,0
11399,org.apache.parquet:parquet-format:2.4.0,1,0,0,0
11400,org.netbeans.api:org-netbeans-modules-editor-lib:RELEASE123,1,4171,4212,0
11401,org.netbeans.api:org-netbeans-modules-editor-lib:RELEASE121,1,1801,4212,0
11402,org.netbeans.api:org-netbeans-modules-editor-lib:RELEASE122,1,0,0,0
11403,io.opencensus:opencensus-contrib-http-util:0.28.0,1,56,55,0
11404,org.scala-lang:scala-compiler:2.11.7,1,0,0,0
11405,org.antlr:ST4:4.0.4,1,892,724,0
11406,org.springframework.data:spring-data-keyvalue:2.2.4.RELEASE,1,177,481,0
11407,org.apereo.cas:cas-server-core-api-configuration:6.2.6,1,32,0,0
11408,org.n52.sensorweb:52n-xml-sensorML-v101:2.7.0,1,3094,11169,0
11409,org.eclipse.jetty:jetty-util:9.4.38.v20210224,1,2339,3071,0
11410,org.beangle.commons:beangle-commons-core:3.8.2,1,1829,1378,0
11411,org.infinispan:infinispan-client-hotrod:10.1.8.Final,1,1132,3885,0
11412,org.beangle.commons:beangle-commons-core:3.8.1,1,1818,1378,0
11413,com.nimbusds:nimbus-jose-jwt:8.17.1,1,573,1526,0
11414,org.apache.skywalking:library-server:8.4.0,1,90,159,0
11415,org.seleniumhq.selenium:htmlunit-driver:2.38.0,1,385,435,0
11416,org.eclipse.jetty.http2:http2-common:9.4.31.v20200723,1,501,885,0
11417,org.apache.bsf:bsf-all:3.0-beta3,1,674,1451,0
11418,org.osgi:org.osgi.core:5.0.0,1,467,702,0
11419,com.github.javaparser:javaparser-core:3.6.27,1,0,0,0
11420,org.wso2.eclipse.equinox:org.eclipse.equinox.p2.director:2.3.100.v20140224-1921,1,0,0,0
11421,org.apache.logging.log4j:log4j-api:2.12.1,1,2173,2367,0
11422,org.springframework.boot:spring-boot-starter:2.1.13.RELEASE,1,28,0,0
11423,com.daml:metrics_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b,1,153,548,0
11424,org.apache.lucene:lucene-misc:7.3.1,1,154,327,0
11425,org.apache.logging.log4j:log4j-api:2.12.0,1,0,0,0
11426,net.sf.jasperreports:jasperreports:6.16.0,1,13061,25951,0
11427,org.kie:kie-dmn-model:7.44.0.Final,1,265,1410,0
11428,org.glassfish.grizzly:grizzly-portunif:3.0.0,1,66,61,0
11429,io.inugami:inugami_configuration:2.0.0,1,254,880,0
11430,org.hibernate:hibernate-entitymanager:5.4.23.Final,1,22,0,0
11431,com.amazonaws:aws-java-sdk-ecr:1.11.731,1,1338,2450,0
11432,org.jboss.shrinkwrap.descriptors:shrinkwrap-descriptors-api-base:2.0.0,1,60,73,0
11433,io.apicurio:apicurio-registry-common:1.3.1.Final,1,166,719,0
11434,io.quarkus:quarkus-jaxp:1.10.3.Final,1,9,0,0
11435,org.apache.parquet:parquet-column:1.11.0,1,5117,11864,0
11436,it.czerwinski.android.room:room-converters:1.0.0-ALPHA1,1,2542,5,0
11437,com.twitter:chill_2.11:0.9.3,1,227,751,0
11438,org.quickperf:quick-perf-sql-spring5:1.0.1,1,213,8,0
11439,io.micronaut.netflix:micronaut-netflix-archaius:2.1.0,1,2950,80,0
11440,org.eclipse.jetty.websocket:websocket-api:9.4.20.v20190813,1,84,284,0
11441,net.databinder:dispatch-core_2.11:0.8.10,1,180,550,0
11442,javax.ws.rs:jsr311-api:1.1.1,1,70,294,0
11443,org.opendaylight.genius:alivenessmonitor-impl:0.9.1,1,1191,313,0
11444,org.spire-math:imp_2.13:0.4.1,1,24,4,0
11445,org.digidoc4j.dss:dss-utils:5.7.d4j.2,1,0,0,0
11446,org.wso2.carbon.messaging:org.wso2.carbon.messaging:3.0.2,1,0,0,0
11447,com.fasterxml.woodstox:woodstox-core:6.0.3,1,4184,7578,0
11448,com.fasterxml.woodstox:woodstox-core:6.0.2,1,3838,7577,0
11449,org.glassfish.jersey.test-framework.providers:jersey-test-framework-provider-jdk-http:3.0.0-M6,1,27,9,0
11450,org.jeecgframework.nacos:nacos-consistency:1.4.1,1,325,1055,0
11451,org.mockito:mockito-core:3.5.13,1,1234,2824,0
11452,org.netbeans.api:org-netbeans-modules-j2eeapis:RELEASE121,1,17,0,0
11453,io.netty:netty-codec-http:4.0.27.Final,1,887,2347,0
11454,org.netbeans.api:org-netbeans-modules-j2eeapis:RELEASE123,1,20,0,0
11455,org.apache.maven.scm:maven-scm-provider-svnexe:1.7.0-wso2v1,1,0,0,0
11456,com.atlassian.commonmark:commonmark:0.15.0,1,342,701,0
11457,org.apereo.cas:cas-server-core-api-web:5.3.16,1,23,3,0
11458,org.springframework.boot:spring-boot-starter-jdbc:2.1.0.RELEASE,1,30,0,0
11459,org.apache.felix:org.apache.felix.bundlerepository:1.0.2,1,0,0,0
11460,io.fabric8:openshift-client:1.3.66,1,174,372,0
11461,org.apache.hadoop:hadoop-hdfs:2.8.5,1,11025,30309,0
11462,com.google.api:api-common:1.3.0,1,97,252,0
11463,com.dr:ktjsonschema:1.0.2,1,0,0,0
11464,io.netty:netty-handler:4.1.52.Final,1,880,2259,0
11465,com.truthbean.logger:logger-core:0.2.0-RELEASE,1,46,61,0
11466,io.quarkus:quarkus-kubernetes-deployment:1.7.2.Final,1,4198,1364,0
11467,io.kvision:kvision-common-remote:4.0.0,1,2161,0,0
11468,org.apache.camel.quarkus:camel-quarkus-nitrite:1.2.0,1,15,0,0
11469,org.glassfish.pfl:pfl-basic:4.1.0,1,456,879,0
11470,de.sciss:lucre-synth_3.0.0-M3:4.7.0,1,0,0,0
11471,com.google.guava:guava:11.0.2,1,3124,9886,0
11472,com.google.guava:guava:11.0.1,1,0,0,0
11473,org.amqphub.quarkus:quarkus-qpid-jms:0.22.0,1,2936,17,0
11474,org.scalatest:scalatest_2.10:2.2.1,1,11334,65723,0
11475,org.portable-scala:portable-scala-reflect_sjs1_2.11:1.0.0,1,33,14,0
11476,org.hyperledger.sawtooth:sawtooth-sdk-protos:v0.1.2,1,0,0,0
11477,org.redisson:redisson:3.13.6,1,7984,15569,0
11478,org.apache.jena:jena-tdb2:3.17.0,1,418,1651,0
11479,com.github.scopt:scopt_2.12:3.7.1,1,347,1125,0
11480,org.uberfire:uberfire-workbench-processors:7.50.0.Final,1,434,286,0
11481,io.opentelemetry:opentelemetry-semconv:0.14.1,1,59,88,0
11482,com.fasterxml.jackson.datatype:jackson-datatype-guava:2.12.0,1,146,338,0
11483,org.kie.kogito:kogito-services:1.2.0.Final,1,148,515,0
11484,org.clulab:lemport:0.9.10,1,229,141,0
11485,net.colesico.framework:colesico-hikaricp:4.3.0,1,0,0,0
11486,com.beachape:enumeratum-macros_2.12:1.6.1,1,144,326,0
11487,io.helidon.microprofile:helidon-microprofile-fault-tolerance:1.4.8,1,520,521,0
11488,com.io7m.coffeepick:com.io7m.coffeepick.repository.spi:0.2.1,1,155,155,0
11489,jakarta.enterprise:jakarta.enterprise.cdi-api:2.0.2,1,0,0,0
11490,io.undertow:undertow-core:1.4.20.Final,1,7569,9862,0
11491,org.apache.camel:camel-xslt:3.6.0,1,122,205,0
11492,io.github.cquiroz:scala-java-time_sjs1_3.0.0-M2:2.1.0,1,0,0,0
11493,org.into-cps.fmi:jnifmuapi:1.0.10,1,130,172,0
11494,org.jboss.jdeparser:jdeparser:2.0.2.Final,1,826,1675,0
11495,io.github.openfeign:feign-okhttp:9.5.1,1,35,13,0
11496,com.amazonaws:aws-java-sdk-iotjobsdataplane:1.11.368,1,0,0,0
11497,io.grpc:grpc-context:1.18.0,1,83,147,0
11498,org.springframework:spring-tx:5.1.4.RELEASE,1,344,1138,0
11499,org.springframework.boot:spring-boot-starter-validation:2.2.7.RELEASE,1,24,0,0
11500,info.ganglia.gmetric4j:gmetric4j:1.0.10,1,92,163,0
11501,org.springframework.security:spring-security-crypto:4.2.3.RELEASE,1,169,163,0
11502,de.sciss:asyncfile_3.0.0-M3:0.1.2,1,0,0,0
11503,org.hibernate:hibernate-annotations:3.2.1.ga,1,0,0,0
11504,org.springframework.boot:spring-boot-starter:1.5.9.RELEASE,1,35,0,0
11505,org.apache.pulsar:pulsar-common:2.6.2,1,2551,12273,0
11506,dev.zio:zio-interop-reactivestreams_0.26:1.0.3.5,1,40,113,0
11507,io.mosip.kernel:kernel-idvalidator-rid:1.1.2,1,0,0,0
11508,org.webjars.npm:arrify:1.0.1,1,18,0,0
11509,io.quarkus:quarkus-bootstrap-maven-resolver:1.9.0.Final,1,347,416,0
11510,net.coobird:thumbnailator:0.4.8,1,246,536,0
11511,org.apache.maven:maven-artifact:3.3.9,1,213,345,0
11512,org.apache.rocketmq:rocketmq-logappender:4.5.2,1,53,52,0
11513,com.codeborne:phantomjsdriver:1.2.1,1,38,29,0
11514,org.scala-lang:scala-library:2.11.12,1,23736,47294,0
11515,org.scala-lang:scala-library:2.11.11,1,17478,47293,0
11516,io.apicurio:apicurio-registry-utils-converter:1.3.2.Final,1,153,155,0
11517,org.apache.skywalking:apm-network:8.2.0,1,1033,6446,0
11518,org.eclipse.jetty:jetty-util:9.2.10.v20150310,1,1587,1882,0
11519,org.springframework:spring-context:4.3.22.RELEASE,1,0,0,0
11520,org.scala-lang.modules:scala-xml_2.12:1.0.5,1,852,5017,0
11521,org.scala-lang.modules:scala-xml_2.12:1.0.6,1,898,5021,0
11522,com.ibeetl:sql-fetech:3.0.0-M5,1,156,34,0
11523,org.wso2.carbon.business-process:org.wso2.carbon.unifiedendpoint.core:4.5.39,1,69,118,0
11524,com.twitter:util-security_2.13:21.1.0,1,166,540,0
11525,org.scala-native:nativelib_native0.4.0-M2_2.11:0.4.0-M2,1,3052,5827,0
11526,org.pac4j:pac4j-http:4.1.0,1,103,204,0
11527,org.webjars.npm:call-bind:1.0.2,1,22,0,0
11528,net.guerlab.smart.platform:smart-platform-stream:20.2.0,1,30,14,0
11529,com.sun.mail:mailapi:1.6.5,1,1432,1791,0
11530,org.apache.axis:axis-jaxrpc:1.4,1,54,200,0
11531,com.datadoghq:java-dogstatsd-client:2.3,1,113,219,0
11532,com.sun.mail:mailapi:1.6.2,1,1278,1490,0
11533,org.eclipse.emf:org.eclipse.emf.mwe2.runtime:2.12.2-SNAPSHOT,1,0,0,0
11534,com.ibeetl:beetlsql-all:3.0.0-M5,1,36,0,0
11535,org.springframework:spring-web:5.1.9.RELEASE,1,3196,7886,0
11536,org.netbeans.api:org-netbeans-modules-servletjspapi:RELEASE123,1,18,0,0
11537,org.apache.maven:maven-aether-provider:3.3.9,1,101,172,0
11538,org.glassfish.jersey.bundles.repackaged:jersey-guava:2.25.1,1,1262,5454,0
11539,org.apache.camel.springboot:camel-core-starter:3.6.0,1,86,354,0
11540,io.monix:monix-execution_sjs0.6_2.13:3.3.0,1,1966,5090,0
11541,com.sun.commons:logging-api:1.0.4,1,80,151,0
11542,org.wso2.orbit.commons-text:commons-text:1.6.wso2v1,1,0,0,0
11543,ai.tock:tock-shared:20.9.3,1,676,1268,0
11544,org.drools:drools-ecj:7.49.0.Final,1,14194,10975,0
11545,io.quarkus.http:quarkus-http-vertx-backend:3.0.18.Final,1,0,0,0
11546,org.apache.geronimo.specs:geronimo-saaj_1.3_spec:1.0.0,1,0,0,0
11547,org.apache.geronimo.specs:geronimo-saaj_1.3_spec:1.0.1,1,46,242,0
11548,org.n52.sensorweb:52n-xml-gml-v321:2.7.0,1,17842,78446,0
11549,org.apache.camel:camel-ref:3.5.0,1,39,18,0
11550,org.apache.jena:jena-shaded-guava:3.16.0,1,5359,16892,0
11551,com.lightstep.tracer:tracer-okhttp:0.25.0,1,2850,20,0
11552,io.github.pityka:flatjoin-circe_2.13:0.0.15,1,3185,7,0
11553,org.apache.htrace:htrace-core4:4.1.0-incubating,1,4362,8357,0
11554,com.helger:ph-security:9.4.8,1,379,355,0
11555,io.quarkus.http:quarkus-http-servlet:3.0.18.Final,1,0,0,0
11556,com.helger:ph-json:9.4.8,1,303,635,0
11557,org.springframework.security:spring-security-oauth2-resource-server:5.3.0.RELEASE,1,139,459,0
11558,org.springframework.boot:spring-boot-starter-aop:2.0.2.RELEASE,1,0,0,0
11559,net.guerlab.spring:guerlab-spring-redis-starter:3.1.0,1,30,2,0
11560,ai.h2o:xgboost4j-osx-minimal:1.0.0.11,1,33,2,0
11561,org.apache.lucene:lucene-spatial3d:8.2.0,1,1027,1313,0
11562,com.netflix.servo:servo-core:0.10.1,1,688,1040,0
11563,org.apache.shardingsphere.elasticjob:elasticjob-executor-kernel:3.0.0-beta,1,41,49,0
11564,org.eclipse.jetty:jetty-client:9.4.33.v20201020,1,753,1721,0
11565,com.github.stephenc.eaio-uuid:uuid:3.2.0,1,60,52,0
11566,com.tuplejump:calliope-macros_2.10:1.1.0-CTP-U2,1,189,253,0
11567,io.opentelemetry:opentelemetry-api:1.0.1,1,183,479,0
11568,io.opentelemetry:opentelemetry-api:1.0.0,1,294,479,0
11569,io.pivotal.spring.cloud:spring-cloud-services-cloudfoundry-connector:2.1.0.RELEASE,1,36,11,0
11570,net.java.dev.stax-utils:stax-utils:20070216,1,0,0,0
11571,com.sdl.delivery:udp-common-config-legacy:11.0.1-1017,1,0,0,0
11572,org.codehaus.httpcache4j:httpcache4j-storage-api:5.1.0,1,72,104,0
11573,org.eclipse.jetty.websocket:websocket-api:9.4.34.v20201102,1,99,288,0
11574,org.apache.plc4x:plc4j-utils-pcap-replay:0.8.0,1,41,48,0
11575,com.netflix.ribbon:ribbon-core:2.3.0,1,163,350,0
11576,org.compass-project.wso2:compass:2.0.1.wso2v2,1,0,0,0
11577,eu.timepit:refined-cats_2.13:0.9.21,1,0,0,0
11578,com.github.ben-manes.caffeine:guava:2.5.6,1,61,79,0
11579,org.apache.camel.quarkus:camel-quarkus-support-aws-deployment:1.7.0,1,13,5,0
11580,top.dcenter:ums-core-spring-boot-starter:1.1.1-alpha,1,1306,938,0
11581,org.apache.derby:derby:10.10.2.0,1,0,0,0
11582,org.uberfire:uberfire-nio2-model:7.44.0.Final,1,171,547,0
11583,org.apache.sling:org.apache.sling.scripting.core:2.0.36,1,243,279,0
11584,com.github.rssh:dotty-cps-async_sjs1_3.0.0-M2:0.3.4-M2,1,0,0,0
11585,org.commonjava.googlecode.markdown4j:markdown4j:2.2-cj-1.0,1,291,250,0
11586,org.apache.camel.springboot:camel-spring-boot:3.7.3,1,338,622,0
